Title (News Shots) ,ID,Date
Mallinckrodt Reports Positive Results of Terlipressin in P-III CONFIRM Study for Hepatorenal Syndrome Type 1,18780,16-08-2019
Profound Medical's TULSA-PRO Receives the US FDA's 510(k) Clearance for Ablation of Prostate Tissue,18787,16-08-2019
AbbVie's Rinvoq (upadacitinib) Receives the US FDA's Approval for Moderate to Severe Rheumatoid Arthritis,18823,19-08-2019
Celgene's Inrebic (fedratinib) Receives the US FDA's Approval for Myelofibrosis,18835,19-08-2019
Alcon to Launch PRECISION1 Daily Disposable Contact Lenses in the US,18845,19-08-2019
CVRx's Barostim Neo Device Receives the US FDA's Approval as World's First Heart Failure Neuromodulation Device,18856,19-08-2019
Glenmark's Combination Therapy of Remogliflozin Etabonate + Metformin Hydrochloride Receive Approval for Type 2 Diabetes in India,18866,19-08-2019
"Dr. Reddy's Laboratories Launches Versavo (biosimilar, bevacizumab) for Multiple Cancer Indications in India",18875,20-08-2019
AstraZeneca Reports Results of Farxiga (dapagliflozin) in P-III DAPA-HF Study to Treat Patients with Heart Failure,18890,20-08-2019
Boston Scientific's ImageReady MRI For Vercise Gevia Deep Brain Stimulation System Receives FDA's Approval for Parkinson's Disease,18896,20-08-2019
Nabriva's Xenleta (lefamulin) Receives FDA's Approval for the Treatment of Community-Acquired Bacterial Pneumonia in Adults,18907,20-08-2019
Elanco To Acquire Bayer's Animal Health Business for $7.6B,18915,20-08-2019
"Gedeon Richter Launches Terrosa (biosimilar, teriparatide) in Europe",18921,20-08-2019
Biotheus Enters into an Agreement with Alligator Bioscience to Develop Bispecific Molecules in Greater China,18933,21-08-2019
AstraZeneca Reports Results of Imfinzi (durvalumab) + Tremelimumab in P-III NEPTUNE Study for Stage IV Non-Small Cell Lung Cancerï»¿,18945,21-08-2019
GSK Reports Submission of NDA to MHLW for Daprodustat to Treat Patients with Renal Anaemia due to Chronic Kidney Disease in Japan,18955,21-08-2019
BioInvent to Initiate P-I/IIa Study with BI-1206 in Combination with Merck's Keytruda (pembrolizumab) for Solid Tumors,18964,21-08-2019
Orexo Enters into an Agreement with GAIA to Develop and Commercialize Digital Therapy for Opioid Use Disorderï»¿,18972,21-08-2019
Vivus Reports Results of Qsymia in Pilot Clinical Study for Patients with Laparoscopic Sleeve Gastrectomy Surgery,18979,21-08-2019
Pfizer to Invest $500M in State-of-the-Art Gene Therapy Facility in North Carolina,18995,22-08-2019
"Biocon Receives EU's GMP Certification for its Semglee (biosimilar, Insulin Glargine) Manufacturing Facility in Malaysia",19045,22-08-2019
Clarus Therapeutics' Jatenzo (Testosterone Undecanoate Capsules for Oral Use) (CIII) Receives FDA'S Approval for Testosterone Replacement Therapy in Certain Adult Men,19062,27-03-2019
EMD Serono's Mavenclad (Cladribine) Receives FDA's Approval for RRMS and SPMS in Adults,19072,29-03-2019
Johnson &amp; Johnson's Balversa (erdafitinib) Receives FDA's Approval for Locally Advanced or Metastatic Urothelial Carcinoma with Certain FGFR Genetic Alteration,19082,12-04-2019
Amgen's Corlanor (ivabradine) Receives FDA's Approval to Reduce Risk of Hospitalization for Worsening Heart Failure in Patients with Chronic Heart Failure,19087,15-04-2019
Bausch's Duobrii (Halobetasol Propionate and Tazarotene) Receives FDA's Approval for Topical Treatment of Plaque Psoriasis in Adults,19093,25-04-2019
Janssen's Darzalex (daratumumab) Receives MHLW's Approval for Transplant Ineligible Patients with Multiple Myeloma in Japan,19100,22-08-2019
"Samsung Bioepis Eticovo's (etanercept-ykro, biosmilar) Receives FDA's Approval for All Eligible Indication",19111,29-04-2019
Jacobus Pharmaceutical's Ruzurgi (amifampridine) Receives the US FDA's Approval for Lambert-Eaton myasthenic syndrome,19117,06-05-2019
AstraZeneca Signs an Agreement with Sobi to Buy its Priority Review Voucher for $95M,19128,22-08-2019
Exeltis' Slynd Receives the US FDA's Approval for the Prevention of Pregnancy,19133,06-06-2019
Innovent Signs a License Agreement with Eli Lilly to Develop and Commercialize OXM3 in China,19138,22-08-2019
AstraZeneca and FibroGen's Roxadustat Receive NMPA's Approval for the Treatment of Anemia in Non-Dialysis-Dependent Patients with Chronic Kidney Disease in China,19147,22-08-2019
"Palatin Technologies' Vyleesi (bremelanotide injection) Receives FDA's Approval for Premenopausal Women with Acquired, Generalized Hypoactive Sexual Desire Disorder",19154,22-06-2019
MSD Signs an Exclusive License and Research Agreement with Themis Bioscience to Develop Vaccine Therapies,19178,23-08-2019
"Amgen and Allergan Report Results of ABP 798 (biosimilar, rituximab) in JASMINE Study for Non-Hodgkin's Lymphoma",19191,23-08-2019
Roche's Tecentriq (atezolizumab) Receives MHLW's Approval as the First Immunotherapy for Extensive-Stage Small Cell Lung Cancer in Japan,19202,23-08-2019
Cantargia Extends Licensing Agreement with BioWa for its POTELLIGENT Technology,19250,23-08-2019
Novartis Signs an Option Agreement with Iconic Therapeutics for its Ophthalmology Program,19263,23-08-2019
OxThera's Oxabact Receives EMA's Positive Decision on Pediatric Investigational Plan to Treat Primary Hyperoxaluria,19279,23-08-2019
Amgen to Acquire Celgene's Otezla (apremilast) for $13.4B,19305,26-08-2019
Miracor's PiCSO Impulse System Receives FDA's Breakthrough Device Designation for Treatment of Patients with STEMI,19314,26-08-2019
Zogenix to Acquire Modis Therapeutics for its MT1621,19321,26-08-2019
Eli Lilly and Incyte Report Results of Olumiant (baricitinib) + Topical Corticosteroids in P-III BREEZE-AD7 Study for Moderate to Severe Atopic Dermatitis,19330,26-08-2019
Laminate Reports Results of VasQ External Support Device in a Clinical Study for Arteriovenous Fistulas in Hemodialysis Patients,19334,26-08-2019
Freenome Signs an Agreement with ADC Therapeutics to Develop Biomarker for its ADCT-402 (loncastuximab tesirine),19350,27-08-2019
Eli Lilly's Taltz (ixekizumab) Receives Third US FDA's Approval for Active Ankylosing Spondylitis (Radiographic Axial Spondyloarthritis)ï»¿,19362,27-08-2019
Alcon's AcrySof IQ PanOptix Receives the US FDA's Approval as the First Trifocal Lens for Patients Undergoing Cataract Surgery in the USï»¿,19371,27-08-2019
Abbott Reports Positive Data of its Blood Test Technology Detecting Traumatic Brain Injury in Patients with Negative CT Scan,19380,27-08-2019
AstraZeneca's Farxiga Receives the US FDA's Fast Track Designation for Chronic Kidney Diseaseï»¿,19390,27-08-2019
GSK Exercises Its Option to License Ionis' Antisense Therapy for Chronic Hepatitis B Virus Infection,19399,27-08-2019
Everyday Health Group to Acquire Johnson and Johnson's BabyCenter a Global Digital Pregnancy and Parenting Resource,19405,27-08-2019
BMS Signs a Research Collaboration with Presage to Evaluate Novel Cancer Therapies In Phase 0 Studies Utilizing CIVO Technology,19422,28-08-2019
Alexion's Soliris (eculizumab) Receives European Commission's Approval for Neuromyelitis Optica Spectrum Disorderï»¿,19432,28-08-2019
AstraZeneca Reports Results of Breztri Aerosphere in P-III ETHOS Study for Chronic Obstructive Pulmonary Disease,19444,28-08-2019
BMS's Triple Regimen Receives European Commission Approval for Relapse/Refractory Multiple Myelomaï»¿,19451,28-08-2019
AstraZeneca Receives the US FDA's Orphan Drug Designation for its First Respiratory Biologic Fasenra (benralizumab) to Treat Eosinophilic Esophagitis,19467,28-08-2019
Kyowa Kirin's Nourianz (istradefylline) Receives FDA's Approval as an Adjunctive Therapy in Patients with Parkinson's Disease,19475,28-08-2019
Janssen Collaborates with Arrowhead for the Initiation of REEF-1 P-IIB Study in Patients with Chronic Hepatitis B Infection,19482,28-08-2019
Celgene Signs an Option to License Agreement with Immatics to Develop Novel Adoptive Cell Therapies Targeting Multiple Cancers,19493,29-08-2019
Mitsubishi Tanabe Reports Initiation of P-III BouNDLess Trial in Patients with Fluctuating Parkinson's Disease,19501,29-08-2019
Roche's Tecentriq (atezolizumab) + Abraxane Receive European Commission's Approval for Patients with PD-L1-Positive Metastatic Triple-Negative Breast Cancer,19511,29-08-2019
AstraZeneca Reports Results of Anifrolumab in P-III TULIP 2 Study for Patients with Systemic Lupus Erythematosus,19519,29-08-2019
Roche Reports Launch of First CDx VENTANA PD-L1 (SP142) Assay Identifying TNBC Patients Eligible for Treatment with Tecentriq (atezolizumab),19532,29-08-2019
AbbVie to Discontinue its P-III MERU Trial of Rovalpituzumab Tesirine (Rova-T) as 1L Maintenance Therapy for Patients with Advanced Small-Cell Lung Cancer,19547,29-08-2019
Novartis Reports Results of Ofatumumab (OMB157) in P-III ASCLEPIOS I and II Studies for Multiple Sclerosis,19561,30-08-2019
Sandoz Recalls Losartan Potassium and Ezetimibe Prescription Drug Bottles due to Packaging Issuesï»¿,19570,30-08-2019
Janssen Extends its Research and Licensing Agreement with SVI to Develop Therapies for Alzheimer's Disease,19581,30-08-2019
"Innovent Biologics Reports Results of IBI303 (biosimilar, adalimumab) in P-III Studies for Ankylosing Spondylitisï»¿",19588,30-08-2019
Celltrion and Teva Report Results Updated Results of CT-P6 in P-III Study for Patients Receiving Neoadjuvant Treatment for HER2-Positive Early Breast Cancer,19593,21-08-2019
United Healthcare to Prefer Amgen's Two Anticancer Biosimilars in October 2019,19603,16-08-2019
Philips Collaborates with LindaCare for the Remote Monitoring of Patients with Cardiac Implantable Electronic Devices,19610,30-08-2019
Paratek Reports Results of Nuzyra (omadacycline) in P-III OASIS-2 Study for Skin Infections,19632,30-08-2019
Roche Reports Positive Results of Xofluza (baloxavir marboxil) in Two P-III MINISTONE-2 and BLOCKSTONE Studies for Influenza Infection,19645,02-09-2019
Novartis Reports Results of Entresto (sacubitril/valsartan) in Three P-III PARAGON-HF and P-IV PROVE-HF with EVALUATE-HF Studies for Patients with HFpEF and HFrEF,19658,02-09-2019
UniSA Evaluates Computer Vision Technology to Monitor Premature Babies in Neonatal Units,19668,02-09-2019
AstraZeneca Reports Results of Brilinta (ticagrelor) in P-III THEMIS Study for Coronary Artery Disease and Type-2 Diabetes,19677,02-09-2019
Chugai Files an Application to MHLW for an Additional Indication of Kadcyla (trastuzumab emtansine) as an Adjuvant Therapy for HER2-Positive Early Breast Cancer in Japan,19687,02-09-2019
AstraZeneca Reports Detailed Results of Farxiga (dapagliflozin) in P-III DAPA-HF Study to Treat Patients with Heart Failureï»¿,19696,02-09-2019
Helsinn Enters into an Exclusive Distribution and License Agreement with Blanver and Varifarma for Pracinostat in South America,19704,03-09-2019
"Federal Circuit to Dismiss Halt Sales of Amgen's Mvasi (biosimilar, bevacizumab-awws) in the US",19714,16-08-2019
Polpharma Signs an Exclusive Worldwide Commercialization Agreement with Sandoz for Proposed Biosimilar Natalizumab to Treat Relapsing-Remitting Multiple Sclerosis,19725,03-09-2019
The European Society of Cardiology Recommends Bayer's Xarelto (rivaroxaban) in Combination with Aspirin for the Management of Diabetes and Chronic Coronary Syndromes,19735,03-09-2019
Boehringer Ingelheim and Zealand Pharma to Initiate P-II Study of BI 456906 for Obesity and Diabetes,19742,03-09-2019
Alytas Therapeutics Signs an Agreement with Velabs Therapeutics to Develop Novel Immune-Based Therapy for Obesity,19754,03-09-2019
Vertex to Acquire Semma Therapeutics for Developing Curative Cell-Based Therapies to Treat Type 1 Diabetes,19770,03-09-2019
"Celltrion Enters into a Contract to Manufacture Agreement for its Remsima (biosimilar, infliximab) with Lonzaï»¿",19781,04-09-2019
"STADA to Launch its Movymia (biosimilar, teriparatide) to Treat Osteoporosis in 24 Countries",19789,20-08-2019
AstraZeneca's Tagrisso (osimertinib) Receives NMPA's Approval as a 1L Therapy for EGFR-Mutated Non-Small Cell Lung Cancer in Chinaï»¿,19798,04-09-2019
Boehringer Ingelheim Enters into a Licensing Agreement with Lupin to Expand its KRAS Cancer Program,19814,04-09-2019
Karolinska Institutet Evaluates AsthmaTuner Self-monitoring Mobile App for Managing Uncontrolled Asthmaï»¿,19824,04-09-2019
Merck's Keytruda (pembrolizumab) in Combination with Inlyta (axitinib) Receives European Commission's Approval as a 1L Therapy for Advanced Renal Cell Carcinoma,19832,04-09-2019
Janssen's Investigational Prophylactic Vaccine Receives the US FDA's Breakthrough Therapy Designation to Prevent Respiratory Syncytial Virus,19839,04-09-2019
BMS Signs an Agreement with BioMotiv to Develop Therapies for Patients with Serious Disorder,19849,04-09-2019
Regenxbio Signs an Exclusive Worldwide Option and License Agreement with Clearside Biomedical to Evaluate its Delivery Platform for RGX-314,19857,04-09-2019
Mylan to Make Amendments in its 2018 License Agreement with Revance for Biosimilar of BOTOX,19871,22-08-2019
"Samsung Bioepis Initiates Recruitment of Patients in P-III Study for SB12 (biosimilar, eculizumab) to Treat Paroxysmal Nocturnal Hemoglobinuria (PNH) in India",19881,16-08-2019
Conglomerate of Rheumatology and Spondylitis Organizations Released New Updated Guidelines Against Mandatory Switching to Biosimilars,19889,22-08-2019
AstraZeneca Collaborates with SchrÃ¶dinger to Utilize its Molecule-Modeling Platform for Drug Discovery,19890,05-09-2019
Google Collaborates with Cochlear and GN Hearing to Support Direct Phone Streaming to Hearing Aids for Patients with Hearing Loss,19907,05-09-2019
BioNTech Signs an Agreement with Gates Foundation to Develop Therapies for HIV and Tuberculosis,19928,05-09-2019
Janssen's Stelara (ustekinumab) Receives EC's Approval for its Expanded Use to Treat Moderately to Severely Active Ulcerative Colitis,19937,05-09-2019
AbbVie Signs a Research Agreement with Idera Pharmaceuticals to Evaluate Combination Therapy,19949,05-09-2019
Novartis Signs an Exclusive Research and Option to Acquire Agreement with IFM Due to Develop Therapies Targeting cGAS/STING Pathway,19972,05-09-2019
Takeda Recalls Natpara (parathyroid hormone) Injection Formulation in the US,19995,06-09-2019
AstraZeneca Signs a License Agreement with Theragnostics for its PARP Inhibitor,20016,06-09-2019
SpeeDx's ResistancePlus MG FleXible Receives CE-IVD Clearance for Detection of Sexually Transmitted Infection (STI),20025,06-09-2019
BMS Reports Results of Opdivo (nivolumab) in P-III CheckMate-548 Study for Patients Newly Diagnosed with MGMT-Methylated Glioblastoma Multiforme,20038,06-09-2019
Roche's Tecentriq Based Combination Therapy Receives EC's Approval as 1L Treatment for Non-Squamous Non-Small Cell Lung Cancer,20053,06-09-2019
OncoCyte to Acquire Razor Genomics for the Expansion of its Capabilities in Early-Stage Lung Cancer,20075,06-09-2019
Roche's Tecentriq + Chemotherapy Receives EC's Approval as 1L Treatment for Extensive Stage Small Cell Lung Cancer,20084,06-09-2019
Sumitomo Dainippon and Roivant Signs a Memorandum of Understanding to Form $3B Alliance,20116,09-09-2019
Eli Lilly Signs an Agreement with Thermo Fisher to Develop CDx for its Selpercatinib (LOXO-292),20132,09-09-2019
AstraZeneca Reports Results of Imfinzi (durvalumab) in P-III CASPIAN Study for 1L Extensive-Stage Small Cell Lung Cancer,20145,09-09-2019
Abbott to Initiate World's First Study to Evaluate its TriClip Transcatheter Tricuspid Valve Repair System in the USï»¿,20154,09-09-2019
Allergan and Molecular Partners Report Acceptance of FDA's BLA and Validation of EMA's MAA for Abicipar Pegol,20170,09-09-2019
Genmab Signs an Agreement with Tempus to Develop Novel Targets and Biomarkers for Cancer Indications,20178,10-09-2019
Alexion Enters into an Exclusive License Agreement with Eidos to Develop and Commercialize AG10 in Japan,20186,10-09-2019
Medtronic's MiniMed 670G Insulin Pump System Receives Reimbursement for Patients with T1D in Germany,20196,10-09-2019
BMS Reports Pooled Five Year Results of Opdivo (nivolumab) in Two P-III Studies for Advanced Non-Small Cell Lung Cancer,20206,10-09-2019
Mallinckrodt to Divest its Subsidiary BioVectra for $250Mï»¿,20215,10-09-2019
Baxter to Acquire Cheetah Medical for ~$230M,20221,10-09-2019
Sanofi Terminates its Four Years Alliance with Lexicon for Zynquista (sotagliflozin)ï»¿,20232,11-09-2019
Xeris' GVOKE (glucagon) Receives FDA's Approval as The First Ready-To-Use Stable Liquid Glucagon for Severe Hypoglycemia,20241,11-09-2019
Google Collaborates with Mayo Clinic for Healthcare Innovation Utilizing AI and Cloud Computingï»¿,20252,11-09-2019
"Samsung Bioepis Reports the Availability of Brenzys (biosimilar, etanercept) in Brazil",20262,11-09-2019
Merck KGaA's Tepotinib Receives FDA's Breakthrough Therapy Designation for Metastatic NSCLC with METex14 Skipping Alterations,20291,11-09-2019
Apple to Launch a Research App for Three Medical Studies Monitoring Health Issues,20314,11-09-2019
GSK to Acquire Sitari Pharmaceuticals for its Celiac Diseases Program,20340,12-09-2019
"Teva Canada's Herzuma (biosimilar, trastuzumab) Receives Health Canada Approval for Multiple Cancer Indicationsï»¿",20347,12-09-2019
Roche Reports Results of Satralizumab in Second P-III Study for Neuromyelitis Optica Spectrum Disorder,20355,12-09-2019
Zentiva to Acquire Sanofi's Ankleshwar Manufacturing Facility in India,20368,12-09-2019
Janssen Reports Results of Ponesimod in P-III OPTIMUM Study for Relapsing Multiple Sclerosis in Adults,20376,12-09-2019
Hansoh Enters into a Collaboration with Atomwise for AI-Based Drug Discovery,20392,12-09-2019
Vertex Signs an Access Agreement with Scottish Government for Orkambi (lumacaftor/ivacaftor) and Symkevi (tezacaftor/ivacaftor),20401,12-09-2019
Aytu BioScience to Acquire Innovus Pharmaceuticals for ~$24M,20423,13-09-2019
Roche Reports Results of Perjeta (pertuzumab) Fixed Dose SC Combination Therapy in P-III FeDeriCa Study for HER2+ve Breast Cancer,20438,13-09-2019
GSK's Nucala (mepolizumab) Receives the US FDA's Approval as First Biologic for Severe Eosinophilic Asthma in Children Aged 6-11yrs.,20466,13-09-2019
Celgene Reports Results of CC-486 in P-III QUAZAR AML-001 Study as Maintenance Therapy for Acute Myeloid Leukemia,20481,13-09-2019
GE Healthcare's Critical Care Suite AI-Powered X-ray Device Receives FDA's 510(k) Clearance to Identify Pneumothorax,20515,13-09-2019
Eisai And Biogen to Terminate Two P-III Clinical Studies of Elenbecestat (E2609) for Early Alzheimer's Diseaseï»¿,20529,13-09-2019
Lundbeck to Acquire Alder BioPharmaceuticals for $1.95B,20547,16-09-2019
Sanofi and Abbott Collaborate to Assimilate Glucose Sensing and Insulin Delivery Technologies to Manage Diabetes,20558,16-09-2019
Medtronic and Novo Nordisk Collaborate to Deliver Integrated Digital Solutions Easing the Hassles of Diabetes Management,20571,16-09-2019
AstraZeneca's Farxiga (dapagliflozin) Receives FDA's Fast Track Designation to Treat Patients with Heart Failure,20580,16-09-2019
Boehringer Ingelheim Signs an Exclusive Worldwide License Agreement with Oncoheroes Biosciences for Volasertib,20590,16-09-2019
Janssen Reports Submission of sBLA to the US FDA for Tremfya (guselkumab) to Treat Active Psoriatic Arthritis,20602,17-09-2019
Seattle Genetics and Astellas Report Acceptance of BLA for Enfortumab Vedotin to Treat Locally Advanced or Metastatic Urothelial Cancerï»¿,20610,17-09-2019
Medtronic's Envision Pro Continuous Glucose Monitoring System Receives CE Mark in Europe,20619,17-09-2019
Acceleron to Discontinue its P-II Study of ACE-083 for Facioscapulohumeral Muscular Dystrophyï»¿,20628,17-09-2019
Glenmark's GBR 1342 Receives the US FDA's Orphan Drug Designation for Multiple Myeloma,20635,17-09-2019
Merck Reports Acceptance of BLA to the US FDA for V920 Ebola Virus Vaccine,20640,17-09-2019
Bayer Signs a License Agreement with Informed Data Systems to Utilize its One Drop Digital Therapeutics Platform,20651,17-09-2019
Mylan Launches Generic Faslodex Injection for the Expansion of its Oncology Portfolio in the US,20662,18-09-2019
Generium Launches First Biosimilar of Dornase Alfa Utilizing Selexis' SUREtechnology Platformï»¿,20674,18-09-2019
AstraZeneca Amends its Development and Commercialization Agreement with Ironwood for Linzess (linaclotide) Signed in 2012 ï»¿,20681,18-09-2019
Roche's Gazyva (obinutuzumab) Receives FDA's Breakthrough Therapy Designation for Lupus Nephritis,20690,18-09-2019
Regeneron and Sanofi Launch Educational Campaign Focusing on Patients Living with Moderate-To-Severe Atopic Dermatitis,20698,18-09-2019
The US FDA Initiates its First Step Towards Project Orbis for Concurrent Review of Cancer Therapies,20709,18-09-2019
Merck's Keytruda (pembrolizumab) + Eisai's Lenvima (lenvatinib) Receives FDA's Approval for Certain Types of Endometrial Carcinomaï»¿,20719,18-09-2019
Novigenix Collaborates with BioLizard to Develop AI-Based Diagnostic Algorithm for Detecting Colon Cancer,20729,19-09-2019
Roche Renews its Support to the Phelophepa Healthcare Trains in South Africa Marking the 25th Anniversary,20739,19-09-2019
Novartis Reports Results of Galvus (vildagliptin) Combination Therapy in P-IV VERIFY Study for Type 2 Diabetes Mellitusï»¿,20748,19-09-2019
Biogen to Initiate P-II/III DEVOTE Study Evaluating the Higher Doses of Spinraza (nusinersen) for Spinal Muscular Atrophy,20759,19-09-2019
TB Alliance's Pretomanid Combination Therapy Receives the US FDA's Approval for Highly Drug-Resistant Forms of Tuberculosis,20770,15-08-2019
Harmony Biosciences' Wakix (pitolisant) Receives the US FDA's Approval for Treatment of Excessive Daytime Sleepiness in Adult Patients with Narcolepsy,20787,15-08-2019
Novo Nordisk Reports Results of Tresiba (insulin degludec) in CONCLUDE Study for Type 2 Diabetes,20794,19-09-2019
Novartis Reports the Reimbursement of Kisqali as 1L Treatment for Metastatic Breast Cancer in Quebec,20813,19-09-2019
Merck KGaA Signs a License Agreement with Y-Trap to Develop Antibody-Ligand Traps for Immuno-Oncology,20826,20-09-2019
Roche's cobas Babesia Blood Test Receives the US FDA's Approval for Donor Screening,20850,20-09-2019
Takeda and Lundbeck's Trintellix (vortioxetine) Receives MHLW's Approval for Major Depressive Disorder in Japanï»¿,20856,20-09-2019
Eli Lilly's Trulicity (dulaglutide) Receives CHMP Recommendation for Label Update to Include Results from REWIND Study,20876,20-09-2019
Astellas and FibroGen's Evrenzo (roxadustat) Receives MHLW's Approval for Anemia Associated with Chronic Kidney Disease in Dialysis Patients,20886,20-09-2019
Boehringer Ingelheim Enters into an Agreement with Inflammasome Therapeutics to Co-Develop Therapies for Retinal Diseases,20902,20-09-2019
AstraZeneca's Qtrilmet Receives CHMP's Recommendation for its Approval to Treat Patients with Type-2 Diabetes in Europe,20931,23-09-2019
Novo Nordisk's Rybelsus (semaglutide) Receives FDA's Approval as the First Oral GLP-1 analog for Type 2 Diabetes,20935,23-09-2019
Clovis Oncology Signs a License Agreement with 3B Pharmaceuticals for FAP-Targeted Radiopharmaceutical Program,20944,23-09-2019
Biogen's Plegridy (peginterferon beta-1a) and Avonex (interferon beta-1a) Receive CHMP's Positive Opinion to Use During Pregnancy and Breastfeedingï»¿,20955,23-09-2019
Mallinckrodt Reports Results of StrataGraft Regenerative Tissue in P-III STRATA2016 Study for Deep Partial-thickness Thermal Burnsï»¿,20966,23-09-2019
"Celltrion's CT-P13 (biosimilar, infliximab) Receives CHMP's Positive Opinion for its SC Formulation to Treat Rheumatoid Arthritisï»¿",20977,23-09-2019
MSD Collaborates with I-Mab to Evaluate Keytruda + TJC4 for Multiple Cancer Indications,20997,24-09-2019
Bayer's Vitrakvi (larotrectinib) Receives EMA's Approval as the First Tumor Agonist in Europeï»¿,21008,24-09-2019
Sandoz Voluntary Recalls Ranitidine Hydrochloride Capsules Due to Elevated Amount of N-Nitrosodimethylamine in the US,21016,24-09-2019
Bayer Collaborate with Women's Hospital and Massachusetts General Hospital to Launch Joint Lab Targeting Chronic Lung Diseases,21025,24-09-2019
Takeda Collaborates with Evotec to Discover Clinical Candidates for Multiple Therapeutic Areas,21036,24-09-2019
BMS' Opdivo (nivolumab) Receives CHMP Recommendation for Approval of its Four-Week Dosing Scheduleï»¿,21043,24-09-2019
Aldeyra's ADX-2191 Receives FDA's Fast Track Designation to Prevent Proliferative Vitreoretinopathy,21048,24-09-2019
Biocon Biologics Acquires Pfizer's Research Facility to Expand its Research and Development Footprint,21060,25-09-2019
Pfizer Expands its Collaboration with Flatiron Health to Integrate the Use of Real-World Evidence in Oncology,21072,25-09-2019
Amgen Reports Results of Blincyto (blinatumomab) in Two P-III Studies for Relapsed Acute Lymphoblastic Leukemia in Pediatric Patientsï»¿,21082,25-09-2019
Bavarian Nordic's Jynneos Vaccine Receives FDA's Approval to Prevent Smallpox and Monkeypox Disease in Adults,21090,25-09-2019
Achillion's Danicopan (ACH-4471) Receives FDA's Breakthrough Therapy Designation for Paroxysmal Nocturnal Hemoglobinuria,21098,25-09-2019
Ethicon Launches Echelon Circular as the First Powered Circular Stapler for Colorectal Gastric and Thoracic Surgeryï»¿,21107,25-09-2019
Takeda Reports Results of Vedolizumab in its First Head-to-Head Biologic Study for Ulcerative Colitis,21115,26-09-2019
Abbott's ARCHITECT STAT High Sensitivity Troponin-I Blood Test Receives FDA Clearance to Detect Heart Attacks Faster and Accurately,21125,26-09-2019
Thermo Fisher to Expand its Clinical Trials Capabilities and Collaborates with Frontier to Develop Therapy for HIV,21143,26-09-2019
Jazz Reports Results of JZP-258 in a P-III Study to Treat Cataplexy and Excessive Daytime Sleepiness in Patients with Narcolepsy,21151,26-09-2019
AstraZeneca and Innate Pharma to Advance Monalizumab in a P-III Study for Head and Neck Cancer,21162,26-09-2019
Medtronic to Initiate Clinical Study Evaluating Infuse Bone Graft in TLIF Spine Procedures,21170,26-09-2019
AbbVie's Mavyret (glecaprevir/pibrentasvir) Receives FDA's Approval for its Expanded Indication in Treatment-NaÃ¯ve Patients with Chronic Hepatitis C and Compensated Cirrhosis Across All Genotypes,21185,27-09-2019
Janssen's Darzalex (daratumumab) Combination Therapy Receives FDA's Approval for Frontline Multiple Myelomaï»¿,21238,27-09-2019
Medtronic Reports Results of Resolute Onyx DES in Onyx ONE Global Study for High-Bleeding Risk Patients with One-Month DAPT ï»¿,21259,27-09-2019
Ieso Launches Eight Billion Minds Digital Initiative Addressing Unmet Mental Health Needs,21267,27-09-2019
Simcere Signs an Exclusive License Agreement with JW Pharmaceutical for an Anti-Gout Drug Candidate URC-102 in Chinaï»¿,21275,27-09-2019
Pfizer Reports Results of Abrocitinib in P-III JADE MONO-2 Study for Moderate to Severe Atopic Dermatitis,21280,27-09-2019
Incyte Reports Updated Results of Pemigatinib in P-II FIGHT-202 Trial for Patients with Previously Treated Advanced Cholangiocarcinoma,21296,27-09-2019
Sobi to Acquire Dova Pharmaceuticals for $915Mï»¿,21335,30-09-2019
Roche's Rituxan (rituximab) Receives the US FDA's Approval for Two Rare Blood Vessel Disorders in Pediatric Patients Aged 2yrs. and Aboveï»¿,21344,30-09-2019
GSK Reports Results of Nucala (mepolizumab) in REALITI-A Study for Severe Eosinophilic Asthmaï»¿,21351,30-09-2019
Merck Reports Results of Recarbrio (imipenem/cilastatin/relebactam) in P-III RESTORE-IMI 2 Study for Patients with HABP/VABP,21358,30-09-2019
Celltrion Signs an Exclusive Co-Marketing Agreement with Juno in Australia,21363,30-09-2019
Fresenius Kabi to Establish R&amp;D Center for Biosimilars in Switzerland,21371,18-09-2019
Vertex Collaborates with Ribometrix to Discover and Develop up to Three RNA Targeted Candidates,21375,30-09-2019
Mochida Receives Marketing Authorization for Teriparatide Biosimilar in Japan,21382,20-09-2019
SymBio Signs Worldwide Exclusive License Agreement with Chimerix to Develop and Commercialize Brincidofovir,21406,01-10-2019
"Dr. Reddy Plans the Onset of P-III trial for DRL_RI (biosimilar, rituximab) in the Korea",21423,17-09-2019
AstraZeneca to Divest Worldwide Commercialization Rights of Losec (omeprazole) to Cheplapharm,21429,01-10-2019
Janssen's Invokana (canagliflozin) Receives the US FDA's Approval for Patients with Type 2 Diabetes and Diabetic Kidney Disease ï»¿,21449,01-10-2019
Roche Reports Result of Tecentriq (atezolizumab) + Platinum-Based CT in P-III IMvigor130 Study for Advanced Bladder Cancer,21460,01-10-2019
"Pfizer to Launch its Zirabev (biosimilar, bevacizumab) in the US by the year end 2019",21470,01-10-2019
Taisho Signs an Exclusive License Agreement with Moberg Pharma to Develop and Commercialize MOB-015 in Japanï»¿,21483,01-10-2019
Eisai Signs a Research and Option Agreement with Numab to Discover and Develop Multi-Specific Antibody Immunotherapies for Cancerï»¿,21495,01-10-2019
Novartis Signs a Multiyear Agreement with Microsoft to Transform Medicine with the Launch of AI Innovation Lab,21510,03-10-2019
