Title (News Shots) ,ID,Date
Bio-Thera Solutions Reports the US FDA's Acceptance of BLA for BAT1706 (Proposed Biosimilar to Avastin),55593,29-01-2021
Lilly Signs a License Agreement with Asahi Kasei Pharma for AK1780 to Treat Chronic Pain,55603,29-01-2021
Janssen Reports Results of Amivantamab in P-I CHRYSALIS Study for Metastatic or Unresectable NSCLC and EGFR Exon 20 Insertion Mutations,55607,29-01-2021
Roche Collaborate with Cambridge Quantum Computing to Develop Quantum Algorithm for Drug Discovery and Development,55612,29-01-2021
Merck's Report Results of Keytruda (pembrolizumab) in Combination With Ipilimumab vs Keytruda Monotherapy in P-III KEYNOTE-598 for Metastatic Non-Small Cell Lung Cancer Patients,55636,01-02-2021
Novo Nordisk Receives the CHMP's Positive Opinion for Sogroya (somapacitan),55641,01-02-2021
Amgen's Sotorasib Receives NMPA's Breakthrough Therapy Designation in China for the Treatment of Advanced NSCLC With KRAS G12C Mutation,55647,01-02-2021
Johnson & Johnson Report Results from P-III ENSEMBLE Trial for COVID-19 Vaccine,55652,01-02-2021
Gan &amp; Lee Receives the US FDA's Fast Track Designation for GLR2007 for the Treatment of Patients with Glioblastoma,55660,01-02-2021
Incyte Receive Positive CHMP's Opinion for Pemigatinib,55665,01-02-2021
Horizon Therapeutics to Acquire Viela Bio for ~ $3.05B,55671,02-02-2021
Gilead Signs an Option and License Agreement with Gritstone for HIV Vaccine,55675,02-02-2021
Janssen Reports CHMP's Acceptance for Accelerated Assessment of Cilta-cel's MAA to Treat Patients with Heavily Pretreated Multiple Myeloma,55683,02-02-2021
Medtronic Receives the US FDA's Approval for DiamondTemp Ablation System to Treat Atrial Fibrillation,55689,02-02-2021
Clover and Dynavax Plan to Initiate P-II/III Trial for Adjuvanted COVID-19 Vaccine Candidate,55694,02-02-2021
"Celltrion Receives Health Canada's Approval for Remsima SC (biosimilar, infliximab) for Rheumatoid Arthritis",55705,02-02-2021
BMS' Deucravacitinib Demonstrate Superiority Over Otezla (apremilast) in P-III POETYK PSO-2 Study for Plaque Psoriasis,55716,03-02-2021
Genentech Signs an Exclusive License Agreement with X-Chem to Discover Oncology Targets,55723,03-02-2021
Innovent's Tyvyt (sintilimab) + Pemetrexed and Platinum CT Receives NMPA's Approval as 1L Therapy with Non-squamous Non-Small Cell Lung Cancer,55729,03-02-2021
GSK Collaborate with CureVac to Develop Next Generation mRNA COVID-19 Vaccines,55740,03-02-2021
Russia's Sputnik V Demonstrates 92% Efficacy Against COVID-19,55747,03-02-2021
Covaxx Initiates P-II Trial of UB-612 Against COVID-19 in Taiwan,55754,03-02-2021
Jazz to Acquire GW Pharmaceuticals for $7.2B,55760,04-02-2021
EMA's CHMP Recommends the Approval of Two Bevacizumab Biosimilars,55764,28-01-2021
"Innovent Reports sNDA Acceptance of Tyvyt (sintilimab) + Byvasda (biosimilar, bevacizumab) as 1L Therapy for Hepatocellular Carcinoma",55773,13-01-2021
Merck KGaA's Tepmetko (tepotinib) Receives the US FDA's Approval for Patients with Metastatic NSCLC with METex14 Skipping Alterations,55777,04-02-2021
Pfizer Signs a License and Research Agreement with Imcyse to Develop Imotopes for Rheumatoid Arthritis,55784,04-02-2021
"Henlius to Initiate P-III Study of HLX04-O (biosimilar, bevacizumab) in Australia",55791,29-01-2021
Thermo Fisher Collaborates with JW Therapeutics for CAR-T Therapies in China,55797,04-02-2021
Daiichi Sankyo Initiates P-II Study of Patritumab Deruxtecan in Patients with EGFR-Mutated NSCLC,55804,04-02-2021
Astellas' Xospata (gilteritinib) Receives NMPA's Conditional Approval for R/R AML with a FLT3 Mutation,55809,04-02-2021
AstraZeneca's Forxiga (dapagliflozin) Receives NMPA's Approval for Chronic Heart Failure,55835,05-02-2021
Biocon Biologics Signs an Agreement with CHAI to Expand Access to its Oncology Biosimilars in 30 Countries,55840,05-02-2021
23andMe Going Public Via Virgin Group SPAC Merger,55846,05-02-2021
Johnson &amp; Johnson Reports EUA Submission to US FDA's for its Single Shot COVID-19 Vaccine Candidate,55853,05-02-2021
Enzene Receives Marketing Authorization for Teriparatide (biosimilar) in India,55858,05-02-2021
Reistone Report Results for SHR0302 in P-II Study to Treat Ulcerative Colitis,55863,05-02-2021
BMS' Breyanzi (lisocabtagene maraleucel) Receives the US FDA's Approval for Adults With R/R Large-B-Cell Lymphoma,55874,08-02-2021
Daiichi Sankyo Signs an Outsourcing Agreement with AstraZeneca for COVID-19 Vaccine in Japan,55883,08-02-2021
Roche's Elecsys GDF-15 Assay Receives the US FDA's Breakthrough Device Designation as a CDX in Cancer Treatment,55888,08-02-2021
CureVac Collaborate with UK Government to Develop Vaccines Against SARS-CoV-2 variants,55891,08-02-2021
AstraZeneca's Imfinzi Fails to Meet its Primary Endpoints in P-III KESTREL Study,55898,08-02-2021
Celltrion's Regdanvimab (CT-P59) Receives Korean MFDS Conditional Marketing Authorization for COVID-19,55902,08-02-2021
ViiV Healthcare's Rukobia (fostemsavir) Receives Marketing Authorization for the Treatment of Adults with Multidrug-Resistant HIV,55917,09-02-2021
Hologic Collaborate with Google Cloud to Advance Screening in Cervical Cancer,55922,09-02-2021
Signifier's eXciteOSA Receives US FDA's Approval for the Treatment of Mild Obstructive Sleep Apnea and Snoring,55926,09-02-2021
BMS' Inrebic (fedratinib) Receives EC's Approval for Patients with Newly Diagnosed and Previously Treated Myelofibrosis,55938,09-02-2021
Medidata Launches Sensor Cloud to Connect Device and Wearables in Clinical Trials,55947,09-02-2021
BMS Report Results of Opdivo (nivolumab) + Cabometyx (cabozantinib) in P-III CheckMate -9ER Trial for 1L Treatment of Advanced Renal Cell Carcinoma,55952,09-02-2021
Lee's Pharma Socazolimab Receives NMPA's Breakthrough Therapy Designation for Treatment of Recurrent or Metastatic Cervical Cancer,55963,10-02-2021
Regeneron and Sanofi's Libtayo (cemiplimab-rwlc) Receives US FDA's Approval for Patients with Advanced Basal Cell Carcinoma,55970,10-02-2021
Eli Lilly and AbCellera's Bamlanivimab (LY-CoV555) and Etesevimab (LY-CoV016) Receive the US FDA's EUA for COVID-19,55972,10-02-2021
Lannett Expand its Partnership with HEC to Include Biosimilar Fast-Acting Insulin,55987,10-02-2021
Vico's VO659 Receives EC's Orphan Drug Designation for Spinocerebellar Ataxia,55993,10-02-2021
Lonza to Divest Specialty Ingredients Business to Bain Capital and Cinven for $4.7B,55998,10-02-2021
Kaia Health Offers a Complete Musculoskeletal Care Solution with Kaia Gateway and Premium Partners,56008,11-02-2021
Galapagos and Gilead Discontinue the P-III Trials of Ziritaxestat (GLPG1690) for Idiopathic Pulmonary Fibrosis,56012,11-02-2021
AbbVie Signs a License Agreement with Caribou Biosciences for CAR-T Cell Therapies,56018,11-02-2021
Sanofi Collaborates with i2O Therapeutics to Evaluate Oral i2O Therapeutics,56024,11-02-2021
AstraZeneca Signs Letter of Intent with IDT Biologika to Boost COVID-19 Vaccine Manufacturing Capability in the EU,56029,11-02-2021
Evotec Collaborates with Related Sciences for Drug Discovery and Development,56037,11-02-2021
BMS Collaborates with Molecular Templates to Develop Engineered Toxin Body Therapies for Cancer,56080,12-02-2021
Novartis to Acquire GSK's Cephalosporin Antibiotics Business,56084,12-02-2021
Regeneron's Evkeeza (evinacumab-dgnb) Receives the US FDA's Approval for Patients with Homozygous Familial Hypercholesterolemia,56092,12-02-2021
Roche Reports Results of Faricimab in Four P-III Studies for Diabetic Macular Edema and Age-Related Macular Degeneration,56102,12-02-2021
Takeda Collaborates with Ensoma to Accelerate Next-Generation In Vivo Gene Therapies,56108,12-02-2021
Visby's POC COVID-19 Test Receives the US FDA's EUA for Use in CLIA Waived Settings,56112,12-02-2021
G1 Therapeutics' Cosela (trilaciclib) Receives US FDA's Approval as the First Myeloprotection Therapy for Extensive-Stage Small Cell Lung Cancer,56144,15-02-2021
Takeda Report Results of TAK-620 (maribavir) in P-III SOLCTICE Trial for the Treatment of Post-Transplant Patients with Cytomegalovirus Infection,56158,15-02-2021
Pfizer's Panzyga Receives the US FDA's Approval of sBLA for Chronic Inflammatory Demyelinating Polyneuropathy,56165,15-02-2021
Merck Report Result of Keytruda (pembrolizumab) + Lenvima (lenvatinib) as 1L Treatment for Advanced Renal Cell Carcinoma,56175,15-02-2021
"Biocon Biologics and Viatris Receive EC's Approval for Kixelle (biosimilar, insulin aspart) for Diabetes Mellitus",56182,15-02-2021
Roche's Receives the US FDA's Clearance for Urine Sample Type for BK Virus Quantitative Test,56188,15-02-2021
Exelixis Report Results of Cabometyx (cabozantinib) in P-II PAPMET Study for Patients with Metastatic Papillary Renal Cell Carcinoma,56200,16-02-2021
"Celltrion Receives EC's Approval for Yuflyma (biosimilar, adalimumab) for the Treatment of Multiple Chronic Inflammatory Diseases",56205,16-02-2021
Targovax Receives US FDA's Fast Track Designation for ONCOS-102 for Malignant Pleural Mesothelioma,56211,16-02-2021
AstraZeneca and Serum Institute of India's COVID-19 Vaccine Receive WHO's EUA to Prevent COVID-19,56217,16-02-2021
Aker BioMarine Collaborate with UniversitÃ© de Sherbrooke Department of Medicine for Alzheimer's Disease,56224,16-02-2021
Onward Signs a Worldwide Exclusive License and Co-Development Agreement with Biomunex for Immuno-Oncology,56229,16-02-2021
Guardant Health Launches Guardant Reveal Liquid Biopsy Test for Early-Stage Colorectal Cancer,56243,17-02-2021
BMS and Acceleron's Reblozyl (Luspatercept) Receives Health Canada Approval for Adult Patients With Myelodysplastic Syndromes,56248,17-02-2021
Novartis Report Results of Kesimpta (ofatumumab) Sensoready Autoinjector Pen for Multiple Sclerosis,56254,17-02-2021
GSK Initiates P-III study for RSV Candidate Vaccine Programme for Older Adults,56262,17-02-2021
Novartis's Entresto Receives US FDA's Approval for Chronic Heart Failure,56267,17-02-2021
Boehringer Ingelheim Animal Health Establishes Pawru for its PetPro Portfolio,56271,17-02-2021
"Coherus Reports the US FDA's Acceptance of BLA for CHS-1420 (biosimilar, adalimumab)",56287,18-02-2021
Lilly Reports Results of Tirzepatide in P-lll SURPASS-3 and 5 Trials for Type-2 Diabetes,56291,18-02-2021
Novartis Collaborates with Bill &amp; Melinda Gates Foundation to Discover and Develop Gene Therapy for Sickle Cell Disease,56296,18-02-2021
GSK Expand its 2020 Collaboration with Vir to Advance New Therapies for Influenza and Other Respiratory Viruses,56304,18-02-2021
Myovant and Pfizer Publish the Results of Relugolix Combination Regimen in P-III LIBERTY Studies in NEJM,56310,18-02-2021
BeiGene Reports the US FDA's Acceptance of sNDA for Brukinsa (zanubrutinib) in WaldenstrÃ¶m's Macroglobulinemia,56315,18-02-2021
"ViiV's Vocabria (cabotegravir, tablet formulation) Receives the US FDA's Approval for the Treatment of HIV-1 infection",56333,22-01-2021
Lilly Collaborates with Rigel to Develop RIPK1 Inhibitors for Immunological and Neurodegenerative Diseases,56345,19-02-2021
"Fresenius Kabi Launches Idacio (biosimilar, adalimumab) for Multiple Chronic Inflammatory Conditions in Canada",56350,19-02-2021
Dermavant Report Results of Tapinarof Cream in P-III PSOARING 3 Study with Durable and Remittive Benefits for Plaque Psoriasis,56361,19-02-2021
The US FDA Approves Patient Specific Talus Spacer to Treat AVN of Ankle Joint as a Humanitarian Use Device,56364,19-02-2021
Astellas and Seagen Reports Submission of Two BLA to the US FDA for Padcev (enfortumab vedotin) in Locally Advanced or Metastatic Urothelial Cancer,56367,19-02-2021
RedHill Signs a Manufacturing Agreement with Cosmo for Movantik and RHB-204,56373,19-02-2021
Roche Concludes the License Agreement with Chugai for AT-527 to Treat COVID-19 in Japan,56389,22-02-2021
Immunocore's Tebentafusp Receives the US FDA's Breakthrough Therapy Designation for Unresectable or Metastatic Uveal Melanoma,56394,22-02-2021
Astellas Reports Results of Fezolinetant in Two P-III Studies for the Nonhormonal Treatment of VMS in Postmenopausal Women,56400,22-02-2021
Incyte Reports the US FDA's Acceptance of NDA for Priority Review of Ruxolitinib Cream to Treat Atopic Dermatitis,56408,22-02-2021
AstraZeneca to Withdraw Imfinzi Indication in Advanced Bladder Cancer in the US,56419,22-02-2021
Sanofi and GSK Initiate P-II Study of their Adjuvanted Recombinant Protein-Based COVID-19 Vaccine,56424,22-02-2021
Regeneron and Sanofi's Libtayo (cemiplimab-rwlc) Receive the US FDA's Approval as 1L Treatment for Advanced NSCLC,56438,23-02-2021
AbbVie Report Results of Rinvoq (upadacitinib) in Second P-III Induction Study for Ulcerative Colitis,56442,23-02-2021
Incyte Reports the US FDA's Acceptance of sNDA for Priority Review of Jakafi (ruxolitinib) to Treat Chronic Graft Versus Host Disease,56446,23-02-2021
BMS Expands its Collaboration with Compugen to Evaluate the Combination of COM701 + Opdivo,56452,23-02-2021
Amgen Reports sNDA Submission of Otezla (apremilast) to The US FDA's for Adults with Mild to Moderate Plaque Psoriasis,56459,23-02-2021
MatriSys Report Results of MSB-0221 in P-I study for the Topical Treatment of Atopic Dermatitis,56463,23-02-2021
Graviton Signs an Exclusive Worldwide License Agreement with Beijing Tide for TDI01,56492,24-02-2021
Sanofi's Dupixent (dupilumab) Receives Health Canada Approval as the First Biologic to Treat Atopic Dermatitis in Children,56495,24-02-2021
Merck KGaA Signs an Exclusive Worldwide License Agreement with Day One for Pimasertib and MSC2015103B,56507,24-02-2021
Pfizer Reports the US FDA's Acceptance and Priority Review of BLA for Ticovac (Tick-Borne Encephalitis Vaccine),56515,24-02-2021
Takeda Reports First Patients Dosing in P-I/II Study of Novavax's COVID-19 Vaccine Candidate in Japan,56520,24-02-2021
Bio-Techne Collaborates with Luminary to Utilize TcBuster in the Development of CAR-T cell Therapies,56526,24-02-2021
UCB Collaborates with Microsoft to Accelerate Drug Discovery and Development,56539,25-02-2021
Sanofi Collaborates with Sirion to Develop Gene Therapy Treatment with Improved AAV Capsids,56542,25-02-2021
Roche Report Results of Evrysdi (risdiplam) in FIREFISH Study for Infants with Type 1 SMA,56548,25-02-2021
AbbVie's Humira (adalimumab) Receives the US FDA's Approval to Treat Pediatric Patients with Ulcerative Colitis,56553,25-02-2021
Qiagen Expand its Collaboration with Inovio to Develop Liquid Biopsy Based CDx for VGX-3100 to Treat Advanced Cervical Dysplasia,56559,25-02-2021
Intra-Cellular Reports the Expansion of Pipeline with the Addition of ITI-1284,56564,25-02-2021
Merck to Acquire Pandion for ~$1.85B,56583,26-02-2021
Otsuka and Click Initiate Digital Study in Adults with Major Depressive Disorder,56588,26-02-2021
GSK Report Results of Otilimab in P-II OSCAR Study to Treat Hospitalized Patients with COVID-19,56592,26-02-2021
Lilly to Integrate its Digital Insulin Pen with Welldoc's BlueStar App,56599,26-02-2021
Daiichi Sankyo Collaborates with LYSA-LYSARC-CALYM for Valemetostat in Patients with R/R B-Cell Lymphoma,56605,26-02-2021
Regeneron Reports IDMC Clearance of Efficacy for REGEN-COV (Casirivimab + Imdevimab) in P-III COVID-19 Outpatient Outcomes Trial,56610,26-02-2021
BridgeBio and Origin's Nulibry (fosdenopterin) Receives the US FDA's Approval as the First Therapy to Reduce the Risk of Mortality in Patients with MoCD Type A,56627,01-03-2021
Roivant to Acquire Silicon Therapeutics for ~$450M,56631,01-03-2021
AstraZeneca and Amgen Report Results of Tezepelumab in P-III NAVIGATOR Trial for Severe Asthma,56636,01-03-2021
Johnson &amp; Johnson Receives the US FDA's EUA for COVID-19 Vaccine,56642,01-03-2021
Regeneron's Ab Cocktail (casirivimab + imdevimab) Receives the CHMP's Positive Opinion to Treat COVID-19,56648,01-03-2021
BMS' Opdivo (nivolumab) + Cabometyx (cabozantinib) Receive CHMP's Positive Opinion as 1L Treatment for Advanced Renal Cell Carcinoma,56656,01-03-2021
Merck KGaA Sign an Exclusive Worldwide License Agreement with Debiopharm for Xevinapant,56671,02-03-2021
Merck Reports the US FDA's Acceptance of NDA for Review of Gefapixant to Treat Refractory or Unexplained Chronic Cough,56675,02-03-2021
Samsung Bioepis Initiates P-I Study of SB17 Proposed Biosimilar to Stelara (ustekinumab),56683,02-03-2021
Hologic to Acquire Diagenode for ~$159M,56699,02-03-2021
YL Biologics Reports the NDA Submission of YLB217 (biosimilar product of long-acting erythropoiesis stimulating agent Nesp),56707,02-02-2021
AstraZeneca Collaborates with Junshi to Commercialize Toripalimab in China,56708,02-03-2021
Veru to Advance VERU-111 in P-III Study for COVID-19 Patients at High Risk for Acute Respiratory Distress Syndrome,56724,02-03-2021
Fujifilm Kyowa Kirin and Mylan EPD Launch Adalimumab Biosimilar in Japan,56734,15-02-2021
"Sandoz Launches Hyrimoz (biosimilar, adalimumab) in Canada",56739,16-02-2021
AbbVie Signs a Purchase Right Agreement to Acquire Mitokinin,56745,03-03-2021
"Viatris Launches Hulio (biosimilar, adalimumab) in Canada",56749,18-02-2021
"Biocon Biologics and Viatris Receive CHMP's Positive Opinion for Abevmy (biosimilar, bevacizumab)",56755,03-03-2021
"Tanvex Reports Results of TX05 (biosimilar, trastuzumab) in P-III Study for HER2-Positive Early Breast Cancer",56759,20-02-2021
"Celltrion Initiates P-III Study of CT-P42 (biosimilar, aflibercept)",56765,08-02-2021
G1 Therapeutics and Boehringer Ingelheim Launch Cosela (trilaciclib) in the US,56770,03-03-2021
Fusion to Acquire Ipsen's IPN-1087 to Expand its Pipeline of Radiopharmaceuticals,56778,03-03-2021
BeiGene's Brukinsa (zanubrutinib) Receives Health Canada's Approval for WaldenstrÃ¶m's Macroglobulinemia,56784,03-03-2021
Amgen Reports Results of Blincyto (blinatumomab) in P-III Study for Relapsed Acute Lymphoblastic Leukemia in Pediatric Patients,56791,03-03-2021
Boston Scientific Signs an Agreement with BPEA to Acquire Lumenis' Surgical Business,56806,04-03-2021
Takeda Signs an Exclusive License Agreement with Ovid for Soticlestat to Treat Dravet Syndrome and Lennox-Gastaut Syndrome,56810,04-03-2021
Pfizer's Lorbrena (lorlatinib) Receives FDA's Approval for Expanding its Indication to Treat ALK-Positive Metastatic Lung Cancer,56815,04-03-2021
Regeneron and Sanofi Report the US FDA's Acceptance of sBLA for Review of Dupixent to Treat Moderate-to-Severe Asthma in Children,56821,04-03-2021
Roche Collaborates with Tempest to Evaluate TPST-1120 in a Combination Study as 1L Treatment for Hepatocellular Carcinoma,56826,04-03-2021
Vir and GSK Provide Update on ACTIV-3 Trial of VIR-7831 in Hospitalized Adults with COVID-19,56831,04-03-2021
Amgen to Acquire Five Prime for ~$1.9B,56860,05-03-2021
Lilly Reports Results of Tirzepatide in P-lll SURPASS-2 Trial for Type-2 Diabetes,56865,05-03-2021
Agilent to Acquire Resolution Bioscience for $695M,56870,05-03-2021
Roche's Actemra/RoActemra (tocilizumab) Receives the US FDA's Approval as the First Biologic for Systemic Sclerosis-Associated Interstitial Lung Disease,56875,05-03-2021
Takeda Reports NDA Submission to Import and Distribute Moderna's mRNA-1273 in Japan,56881,05-03-2021
Eli Lilly and Incyte Report Results of Olumiant (baricitinib) in P-III BRAVE-AA2 Study for Severe Alopecia Areata,56887,05-03-2021
ViiV Healthcare Present Results of Long- Acting Cabotegravir and Rilpivirine in P-IIIb ATLAS-2M Study for HIV at CROI 2021,56906,08-03-2021
Lee's Pharma to Initiate P-III Trial of Socazolimab as 1L Treatment of Extensive-stage Small-Cell Lung Cancer,56910,08-03-2021
Roche to Withdraw Tecentriq Indication in Metastatic Bladder Cancer in the US,56915,08-03-2021
Gilead Presents Four-Year Data of Biktarvy for HIV-1 in Treatment-NaÃ¯ve Adults at CROI 2021,56924,08-03-2021
Kite's Yescarta Receives the US FDA's Approval for R/R Follicular Lymphoma,56938,08-03-2021
Atea Presents Results of AT-527 in P-I Study for COVID 19 at CROI,56943,08-03-2021
"Alteogen Reports Completion of P-I Study of ALT-L9 (biosimilar, aflibercept) in Korea",56972,09-03-2021
Lilly Collaborates with Biolojic to Discover and Develop Antibody Therapies for Diabetes,56976,09-03-2021
TrinamiX Signs a Joint Development Agreement with VIAVI Solutions to Bring Near-Infrared Spectroscopy into Smartphones,56981,09-03-2021
Abbott Launches NeuroSphere Virtual Clinic for Remote Neurostim Programming in the US,56985,09-03-2021
Axsome's AXS-05 Receives US FDA's Breakthrough Therapy Designation for the Treatment of Alzheimer's Disease Agitation,56991,26-06-2020
Roche's Ventana ALK (D5F3) CDx Assay Receives the US FDA's Approval for the Treatment of ALK-Positive NSCLC,57000,09-03-2021
Junshi's Toripalimab Receives the US FDA's Breakthrough Therapy Designation for the Treatment of Nasopharyngeal Carcinoma,57008,10-09-2020
Novartis' Iptacopan (LNP023) Receives the US FDA's Breakthrough Therapy Designation for PNH and Rare Pediatric Disease Designation for C3G,57015,16-12-2020
Exelixis Signs an Exclusive License Agreement with WuXi Biologics to Expand its Growing Oncology Biologics Pipeline,57020,09-03-2021
RemeGen's Disitamab Vedotin (RC48) Receives the US FDA's Breakthrough Therapy Designation for Urothelial Cancer,57021,25-09-2020
Zymeworks' Zanidatamab Receives the US FDA's Breakthrough Therapy Designation for the Treatment of Biliary Tract Cancer,57039,30-11-2020
IO Biotech's IO102 + IO103 Receive the US FDA's Breakthrough Therapy Designation for Unresectable/ Metastatic Melanoma,57044,15-12-2020
PolyPid's D-PLEXâ‚â‚€â‚€ Receives the US FDA's Breakthrough Therapy Designation for the Prevention of Surgical Site Infections in Colorectal Surgery,57050,24-11-2020
ImmunoGen's IMGN632 Receives the US FDA's Breakthrough Therapy Designation for Relapsed or Refractory Blastic Plasmacytoid Dendritic Cell Neoplasm,57054,05-10-2020
Takeda to Acquire Maverick for ~$525M,57059,10-03-2021
Novartis' Canakinumab Fails to Meet its Primary Endpoint in P-III CANOPY-2 Study,57064,10-03-2021
ViiV Healthcare Presents Results of GSK3640254 (GSK'254) in P-IIa study for the Treatment of HIV at CROI,57069,10-03-2021
Avelas' AVB-620 (pegloprastide) Receives the US FDA's Breakthrough Therapy Designation for Use During Breast Cancer Surgery,57071,14-12-2020
F2G Receives the US FDA's Breakthrough Therapy Designation for Olorofim,57076,22-10-2020
Telix Receives the US FDA's Breakthrough Therapy Designation for TLX250-CDx (89Zr-girentuximab),57082,01-07-2020
Sorrento Collaborates with Mount Sinai to Develop Ab Combination for Neutralizing SARS-CoV-2 and other Emerging Variants of COVID-19,57092,10-03-2021
Resverlogix Receives the US FDA Breakthrough Therapy Designation for Apabetalone,57094,03-02-2020
Concert's CTP-543 Receives the US FDA's Breakthrough Therapy Designation to Treat Alopecia Areata,57101,08-07-2020
SMA Foundation Collaborates with PTC to Discover and Develop Regenerative Medicine,57109,10-03-2021
Insmed's Brensocatib Receives the US FDA's Breakthrough Therapy Designation to Treat Non-Cystic Fibrosis Bronchiectasis,57114,08-06-2020
Gilead Present Results of Lenacapavir in P-II/III CAPELLA Trial for the Treatment of HIV at CROI,57121,10-03-2021
MyoKardia's Mavacamten Receives the US FDA's Breakthrough Therapy Designation for Symptomatic Patients with Obstructive Hypertrophic Cardiomyopathy,57128,23-07-2020
Debiopharm's Debio 1143 Receives the US FDA's Breakthrough Therapy Designation for Front-Line Treatment of Head and Neck Cancer,57133,27-02-2020
Kiniksa's Vixarelimab Receives the US FDA's Breakthrough Therapy Designation to Treat Pruritus Associated with Prurigo Nodularis,57143,16-11-2020
Turning Point's Repotrectinib Receives the US FDA's Breakthrough Therapy Designation for the Treatment of ROS1-Positive Metastatic Non-Small Cell Lung Cancer,57150,08-12-2020
Inventiva's Lanifibranor Receives the US FDA's Breakthrough Designation for the Treatment of NASH,57153,12-10-2020
Elli Lilly Reports Results of Bamlanivimab (LY-CoV555) and Etesevimab (LY-CoV016) in P-III BLAZE-1 Study for the Prevention of COVID-19,57162,11-03-2021
Grifols Acquires Remaining 56% of GigaGen for ~$80M,57165,11-03-2021
Empatica's Aura System Receives European CE Mark for Detecting Early Symptoms of COVID-19 Using Wearables,57171,11-03-2021
Cyprium's CUTX-101 Receives the US FDA's Breakthrough Therapy Designation for the Treatment of Menkes Disease,57176,15-12-2020
Roche's Actemra/RoActemra (tocilizumab) + Veklury Fail to Meet its Primary Endpoints in P-III REMDACTA Study for Patients with Severe COVID-19 Pneumonia,57180,11-03-2021
Aprea's APR-246 Receives the US FDA's Breakthrough Therapy Designation for Myelodysplastic Syndromes with a TP53 Mutation,57184,30-01-2020
ContraFect's Exebacase Receives the US FDA's Breakthrough Therapy Designation for MRSA Bacteremia including Right-Sided Endocarditis,57190,24-02-2020
BeyondSpring's Plinabulin Receives the US FDA's and NMPA's Breakthrough Therapy Designations for Chemotherapy-Induced Neutropenia Indication,57202,08-09-2020
Lannett Receives the US FDA's Feedback for Development of Biosimilar Insulin Glargine,57210,11-03-2021
Vertex's VX-880 Receives the US FDA's Fast Track Designation for T1D,57215,11-03-2021
Acceleron's Sotatercept Receives the US FDA's Breakthrough Therapy Designation for Pulmonary Arterial Hypertension,57224,08-04-2020
Vir and GSK Report Results of VIR-7831 in P-III COMET-ICE Trial for COVID-19,57259,12-03-2021
Astellas Reports NDA Submission of Enfortumab Vedotin to the MHLW for Locally Advanced or Metastatic Urothelial Cancer in Japan,57264,12-03-2021
Abbott Launches Pandemic Defense Coalition to Detect Future Threats,57272,12-03-2021
Sanofi and Translate Bio Initiate P-I/II Study of MRT5500 Against COVID-19,57278,12-03-2021
Takeda Reports NDA Submission of Lanadelumab to the MHLW as a Preventive Treatment for Hereditary Angioedema Attack in Japan,57285,12-03-2021
PhaseBio Signs a Supply Agreement with BioVectra to Support the Development and Commercialization of Bentracimab,57291,12-03-2021
Eli Lilly Report Result of Donanemab in P-II TRAILBLAZER-ALZ Study for Alzheimer's Disease,57308,15-03-2021
Regeneron and Sanofi Report Results of Libtayo (cemiplimab) in P-III Trial for Cervical Cancer,57312,15-03-2021
Roche to Acquire GenMark Diagnostics for $1.8B,57319,15-03-2021
BMS Collaborates with Aveo to Evaluate Opdivo (nivolumab) + Fotivda (tivozanib) in P-III Study for Relapsed Renal Cell Carcinoma,57331,15-03-2021
Cardinal Health to Divest its Cordis Business to Hellman &amp; Friedman for $1B,57339,15-03-2021
BioXcel's BXCL501 Receives the US FDA's Breakthrough Therapy Designation for Acute Treatment of Agitation Associated with Dementia,57351,15-03-2021
Takeda Signs a License Agreement with Genevant to Develop Novel Nucleic Acid Therapeutics for Liver Fibrosis,57365,16-03-2021
Gilead Collaborates with Merck to Jointly Develop and Commercialize Lenacapavir + Islatravir for HIV,57371,16-03-2021
Novartis and Molecular Partners Report Inclusion of Ensovibep (MP0420) in NIH-Sponsored ACTIV-3 Trial for the Treatment of COVID 19,57375,16-03-2021
Roche Launches Cobas SARS-CoV-2 Variant Test to Detect Emerging Coronavirus Mutations,57390,16-03-2021
Genentech Reports Two-Year Data of Evrysdi (risdiplam) for People with Type 2 or Type 3 SMA,57394,16-03-2021
Merck Reports the US FDA's Acceptance of NDA for Priority Review of Belzutifan (MK-6482) to Treat Patients with Von Hippel-Lindau Disease Associated RCC,57400,16-03-2021
TG Therapeutics' Ukoniq (umbralisib) Receives the US FDA's Approval for R/R Marginal Zone Lymphoma and Follicular Lymphoma,57408,05-02-2021
Oncopeptides' Pepaxto (melphalan flufenamide) Receives the US FDA's Approval for Triple Class Refractory Multiple Myeloma,57417,01-03-2021
GSK and Medicago Initiate P-III Trial for Adjuvanted COVID-19 Vaccine Candidate,57428,17-03-2021
Lilly Reports Results of Mirikizumab in P-III LUCENT-1 Induction Study for Ulcerative Colitis,57436,17-03-2021
Sanofi Out Licenses Two Sickle Cell Disease Programs to GBT for $353M,57441,17-03-2021
FibroGen Initiates P-III LELANTOS-2 Study of Pamrevlumab for Duchenne Muscular Dystrophy,57452,17-03-2021
Johnson &amp; Johnson Report Long-Term Data of Tremfya (guselkumab) in P-III DISCOVER-2 Study for Active Psoriatic Arthritis,57457,17-03-2021
NCCN Collaborates with Pfizer for New Biosimilars Research Projects in Oncology,57462,17-03-2021
Merck Collaborates with Amathus Therapeutics to Develop Treatments for Neurodegenerative Diseases,57478,18-03-2021
